CVR,Profit,Assets,Equity,YearEnd,Equity_sqrt,Assets_sqrt,Profit_sqrt,Default_nextyear,Age
35036830,188237,785649,-550209,2014-12-31,-741.7607430971257,886.3684335534518,433.8628815651323,0,729
35036830,407397,738233,82128,2013-12-31,286.5798318095675,859.2048649769157,638.2765858152718,0,364
32284213,140064,3288320,893665,2013-12-31,945.3385636902792,1813.372548595572,374.25125250291416,0,1651
32284213,357281,3415549,1250946,2014-12-31,1118.4569727977917,1848.1203965110064,597.7298720994293,0,2016
31890837,3932870,39527649,8192009,2013-12-31,2862.168583434596,6287.101796535507,1983.1464897984717,0,1838
35233172,184684,2962826,853105,2014-12-31,923.6368333928655,1721.2861470423795,429.74876381439424,0,611
14784632,1312018,25379878,14949014,2014-12-31,3866.3954789959084,5037.8445787856535,1145.4335423759862,0,8779
14784632,295722,26397451,13931666,2013-12-31,3732.5147019134433,5137.844976252203,543.8032732523775,0,8414
32283969,-37462,452917,386548,2014-12-31,621.7298448683318,672.991084636342,-193.55102686371882,0,2010
32283969,-61287,535964,424009,2013-12-31,651.1597346273801,732.0956221696725,-247.56211341802688,0,1645
33069723,581434,2760058,613969,2013-12-31,783.5617397499702,1661.3422284406065,762.5181965041884,1,1259
33069472,-340855,762917,-60747,2013-09-30,-246.46906499599498,873.4512006975547,-583.8278855964315,0,1165
33069472,299996,1709229,179249,2014-09-30,423.37808162445066,1307.374850607124,547.7189060092777,0,1530
29529876,158557,521841,245864,2014-03-31,495.8467505187465,722.3856310863333,398.19216466424854,0,2882
32282202,-50618,146471,46596,2013-12-31,215.86106642931236,382.7152988841706,-224.98444390668436,0,1645
32282202,43268,189269,89865,2014-12-31,299.7749155616594,435.05057177298363,208.00961516237658,0,2010
35231080,125528.20553359683,643113,167249,2013-12-31,408.96087832456544,801.9432648261347,354.2995985512781,0,253
35231080,122398,945906,289647,2014-12-31,538.1886286424119,972.5769892404405,349.85425536928943,0,618
34051305,3553,3040810,189615,2014-09-30,435.44804512134397,1743.7918453760471,59.60704656330491,0,1051
35230939,141427.66798418973,340767,178300,2013-12-31,422.25584661434823,583.7525160545349,376.0687011493907,0,253
35230939,256516,581195,385716,2014-12-31,621.060383537704,762.3614628245581,506.4740862077743,0,618
32281672,32286,1617620,177062,2014-04-30,420.787357224525,1271.8569101907651,179.68305429282975,0,1770
35820825,19129.192727272726,109495,14453,2014-12-31,120.22063050907694,330.9002870956748,138.30832486612195,0,275
12225385,-557836,15722162,3804662,2013-12-31,1950.5542801983236,3965.118157129747,-746.8841945040743,0,9317
12225385,458841,14761466,4263504,2014-12-31,2064.8254163488014,3842.0653300015606,677.378033301937,0,9682
35032770,126542,425117,86808,2013-12-31,294.6319738249737,652.0099692489372,355.72742373901957,0,336
32279902,-78466,472200,-154973,2013-12-31,-393.66610217289474,687.1681017043792,-280.1178323491741,0,1646
32279414,1506,850970,-163681,2014-12-31,-404.57508573811117,922.4803520942871,38.80721582386451,0,2010
32672574,108136,756352,219939,2013-12-31,468.97654525573023,869.6850004455637,328.84038681402865,0,1447
32672574,-53021,597420,125000,2014-12-31,353.5533905932738,772.9294922565706,-230.2628932329306,0,1812
32278825,-35168,347552,161235,2014-12-31,401.540782486661,589.5354103020445,-187.53133071569667,0,2009
32278825,91718,632266,196404,2013-12-31,443.17490903705277,795.1515578806345,302.8497977545965,0,1644
31884853,273048,816772,353138,2014-06-30,594.2541543817763,903.7543914139504,522.5399506257871,0,2028
32277772,-281591,938530,-140305,2014-12-31,-374.57309033084584,968.7775802525573,-530.651486382541,0,1142
32277772,18543,448293,141286,2013-12-31,375.88030009565546,669.5468616908006,136.17268448554577,0,777
31491185,17267,610580,346295,2013-12-31,588.468350890683,781.3961863229177,131.403957322449,0,2022
31491185,-1446,570517,344849,2014-12-31,587.238452419458,755.325757537766,-38.02630668366309,0,2387
31491150,220410,1603817,125003,2014-06-30,353.55763320850537,1266.4189670089436,469.47843400948676,0,2210
35816747,0,44305,29217,2014-12-31,170.92981015609888,210.48752932181043,0,0,275
31491045,-12322,302639,279130,2013-12-31,528.3275499157696,550.1263491235445,-111.00450441310929,0,2023
32277527,60810,1082767,674410,2013-12-31,821.2246951961442,1040.5609064346017,246.5968369626829,0,1645
32277381,161700,198708,31350,2013-12-31,177.05931209625774,445.7667551534098,402.11938525766203,0,1645
32277381,29417,366431,60768,2014-12-31,246.51166301008965,605.335444196026,171.51384783742682,0,2010
32277241,-24819,2186462,2016989,2013-12-31,1420.2073792231893,1478.668996090741,-157.54047099079017,0,1649
32277241,-23208,2194634,1993781,2014-12-31,1412.0131019222165,1481.4297148363132,-152.34172114033635,0,2014
32277179,20181,529969,168869,2014-06-30,410.93673479016206,727.9896977293016,142.05984654363104,0,1826
32276725,-220842,3041223,1077268,2013-12-31,1037.9152181175493,1743.910261452693,-469.9382938216463,0,1646
32276725,22503,2652360,1099771,2014-12-31,1048.699671021213,1628.6067665338985,150.00999966668888,0,2011
35028951,-34306.23098591549,109786,-33458,2013-12-31,-182.91528093628483,331.3397048347813,-185.2194130913806,0,355
32276288,98818,3322856,1445455,2014-12-31,1202.2707681716295,1822.870264171315,314.35330442036076,0,2011
35815341,1807,729166,51807,2014-12-31,227.6115111324557,853.9121734698481,42.50882261366456,0,278
30703103,-6640,1882761,43472,2014-12-31,208.49940047875438,1372.1373837921624,-81.48619514985344,0,2738
32276024,36330,598216,-269395,2014-12-31,-519.0327542650849,773.4442449200848,190.60430215501432,0,749
32276024,243211,700084,-233064,2013-12-31,-482.76702455739456,836.7102246297699,493.16427283411355,0,384
32275974,-200040,260947,83302,2013-12-31,288.6208585670828,510.82971722483023,-447.2583146236635,0,1649
32275974,51208,234467,134510,2014-12-31,366.7560497115215,484.21792614482996,226.29184695874486,0,2014
67274318,108475,800084,112586,2014-09-30,335.538373364359,894.4741471948756,329.3554311074891,0,12055
34045313,-143267,1651028,-210489,2013-12-31,-458.79080200021446,1284.9233440170663,-378.50627471681366,0,798
34045313,-96197,1644854,-306687,2014-12-31,-553.7932827328262,1282.5186158492984,-310.15641215361,0,1163
32275796,-57652,916902,620213,2013-12-31,787.5360309217605,957.5499986945852,-240.1083088941322,0,1646
32275796,-99666,784114,422147,2014-12-31,649.7284047969582,885.502117445238,-315.6992239458311,0,2011
32275788,133507,4920255,4190779,2013-12-31,2047.1392234042119,2218.1647819763075,365.3860971629873,0,1656
35814728,16956,125854,77374,2014-12-31,278.16182340501007,354.7590731750211,130.21520648526422,0,280
32668720,77454,499955,-10006,2014-06-30,-100.02999550134949,707.0749606654163,278.30558743941884,0,1635
35814663,0,952957,-150178,2014-12-31,-387.52806349992255,976.1951649132462,0,0,279
32275478,-622739.2,2409962,685995.14,2013-12-31,828.2482357361228,1552.4052306018555,-789.1382641844203,0,1650
32275478,748856.17,3150785,1434851.31,2014-12-31,1197.852791456446,1775.0450698503405,865.364761242333,0,2015
32274994,131049,3022156,2601162,2014-12-31,1612.8118303137537,1738.4349283191477,362.00690601147375,0,2011
32274501,63753,283038,188753,2013-12-31,434.4571325228762,532.0131577320245,252.49356427441867,0,1672
32274153,5621335,12549801,6622035,2014-12-31,2573.33149827223,3542.569829939842,2370.935469387558,0,2017
32273823,239283,3426491,882869,2013-12-31,939.6110897600134,1851.0783343770192,489.1656161260724,0,1673
32273823,-253159,2944157,629710,2014-12-31,793.5426894628921,1715.8545975693862,-503.1490832745301,0,2038
32666604,252506,420393,252507,2013-12-31,502.50074626810255,648.3772050280608,502.4997512437195,1,1474
33059477,141906,453345,160579,2013-12-31,400.72309641446924,673.308992959399,376.70412793066123,0,1272
29323623,65550,65550,-165082,2014-12-31,-406.3028427171043,256.0273422898422,256.0273422898422,0,3286
26767601,79095,3741121,666937,2014-09-30,816.6621088308187,1934.1977665171678,281.238333091348,0,4407
32272835,-95549,1123412,134178,2014-12-31,366.3031531395819,1059.9113170449687,-309.1100127786222,0,2014
32272835,1843,944650,229727,2013-12-31,479.29844564738573,971.931067514564,42.930175867331364,0,1649
85753010,111482,7931852,7897883,2013-12-31,2810.317241878575,2816.3543811104455,333.8892031797375,0,12538
85753010,115062,7850737,7812944,2014-12-31,2795.1643958808577,2801.9166654274354,339.20790085138054,0,12903
32271634,1211680,4488228,2058182,2013-12-31,1434.636539336706,2118.5438395275187,1100.7633714836263,0,1650
32271561,-1202785,15470055,-4450010,2013-12-31,-2109.5046811988827,3933.1990796297105,-1096.7155510887953,0,1659
32271561,1835712,16308975,-2614298,2014-12-31,-1616.8790925730966,4038.4371977288442,1354.8844969221545,1,2024
32271146,1095946,3630812,2535361,2014-12-31,1592.2816961831847,1905.4689711459487,1046.8743955222135,0,2016
33647247,63967,180592,143967,2013-12-31,379.42983541097556,424.9611746971716,252.91698242704067,0,964
32270956,1087739,3231754,2099504,2014-12-31,1448.966528253845,1797.7079851855806,1042.947266164498,0,2016
32270956,193759,1816419,1011765,2013-12-31,1005.86529913304,1347.7458959314251,440.1806447357721,0,1651
83785411,17221,431356,179132,2014-12-31,423.23988469897307,656.7769788900948,131.2288078129189,0,7383
83785411,-52404,364825,161911,2013-12-31,402.38165962180733,604.0074502851766,-228.9191997190275,0,7018
31091020,266834,2173926,460205,2013-12-31,678.3841094837054,1474.4239553127181,516.5597738887534,0,2218
31483336,-143333,1161837,867055,2014-09-30,931.1578813498814,1077.8854299043103,-378.59344949430914,0,2312
32268919,-13305,1181670,384924,2014-06-30,620.4224367316192,1087.0464571489113,-115.34730165894649,0,1833
32662072,-267373,316594,106255,2014-05-31,325.96778981979185,562.6668641389858,-517.0812315294378,0,1620
35807551,37807.97222222222,306767,79914,2014-12-31,282.6906436371745,553.865507140497,194.44272221459516,1,288
30695305,1215839,16166968,8472981,2013-12-31,2910.8385389780724,4020.8168324359167,1102.6508967030318,0,2379
35807306,-22524.95945945946,251796,31683,2014-12-31,177.9971909890715,501.7927859186499,-150.083175137853,0,296
32267866,33927,352825,-114841,2013-12-31,-338.88198535773483,593.990740668573,184.1928337368205,0,1652
32267866,-149450,247373,-264291,2014-12-31,-514.0924041454026,497.36606237257485,-386.58763560155415,0,2017
31481023,19435,2548152,917980,2014-12-31,958.1127282319133,1596.2932061497975,139.40946883192692,0,2401
31481023,-82044,2435588,898545,2013-12-31,947.9161355309867,1560.637049412835,-286.43323829472024,0,2036
32660649,-61681,394079,125000,2013-12-31,353.5533905932738,627.7571186374552,-248.35659846277488,0,1476
32660649,-18627,361238,125000,2014-12-31,353.5533905932738,601.0307812416931,-136.48076787591722,0,1841
32267408,16334,373076,25649,2014-12-31,160.15305179733542,610.7994760966974,127.80453826057978,0,2020
32267408,-88984,406499,9315,2013-12-31,96.51424765287247,637.5727409480427,-298.3018605372752,0,1655
34626243,-125425.81044487428,173642,-98146,2013-12-31,-313.28262000947325,416.70373168475464,-354.15506553609293,0,517
31087074,259709,1263233,641888,2013-09-30,801.1791310312569,1123.9363861002098,509.6165224951012,0,2120
35805427,41025.833333333336,351461,82460,2014-12-31,287.15849282234365,592.8414627874809,202.54834813775534,0,288
32266134,5327426,24387792,15248918,2013-12-31,3904.986299591844,4938.399740806733,2308.1217472221865,0,1660
32266134,32709495,51740793,47276839,2014-12-31,6875.815515267989,7193.1073257667995,5719.221537936784,0,2025
35805222,-20544.024767801857,35231,18231,2014-12-31,135.02222039353376,187.69922748908692,-143.33186933756866,0,323
30692802,4386,186017,-115915,2013-12-31,-340.4629201543099,431.29688150970907,66.2268827591938,0,2380
32265375,863621,4731226,2284792,2014-12-31,1511.5528439323582,2175.138156531672,929.3121111876246,0,2024
32265375,736404,4380778,2321171,2013-12-31,1523.5389722616221,2093.0308167822086,858.1398487426161,0,1659
32265278,-160078,8897020,-767692,2013-06-30,-876.180346732338,2982.787287085688,-400.097488120083,0,1476
32265170,-233799,881534,-330869,2013-12-31,-575.2121347815952,938.9004207049861,-483.52766208356684,0,1680
34623929,1891452,5379496,2237880,2014-06-30,1495.9545447639778,2319.3740534894323,1375.300694393775,0,698
32264093,954325,6512972,4803435,2013-12-31,2191.6740177316515,2552.052507296823,976.8955931930494,0,1825
32264093,799445,6772259,4702880,2014-12-31,2168.612459615595,2602.3564321591307,894.1168827396114,0,2190
35409858,54522.78787878788,191020,96136,2013-09-30,310.0580590792634,437.05834850738177,233.50115177186575,NA,66
31870801,-723994,2750040,-377383,2014-12-31,-614.3150657439552,1658.3244555876272,-850.8783696862907,0,2224
31870801,183832,3085310,346611,2013-12-31,588.736783291141,1756.5050526542757,428.7563410609807,0,1859
32264042,-131755,3113245,2010662,2013-12-31,1417.9781380543213,1764.4390043297049,-362.9807157412085,0,1665
32264042,178189,3312557,2057096,2014-12-31,1434.2579963172595,1820.0431313570566,422.1243892503725,0,2030
34622477,-2394297,8698183,917034,2014-12-31,957.6189221188145,2949.2682143202915,-1547.351608394162,0,884
33049587,-56932,2671636,1014043,2014-12-31,1006.9970208496151,1634.513995045622,-238.60427489883747,0,1646
33049587,596141,2868792,1367119,2013-12-31,1169.2386411678328,1693.7508671584496,772.1016772420586,0,1281
17713086,69967,2969103,1329679,2013-08-31,1153.1170799186004,1723.1085282128925,264.51275961662037,0,7123
17713086,-418601,1900553,411078,2014-08-31,641.1536477319613,1378.6054547984352,-646.9938175902456,0,7488
32262902,38538,534480,261001,2014-06-30,510.88256967722043,731.0813908177392,196.31097778779463,0,1844
32262066,80395,565660,36785,2014-12-31,191.7941604950474,752.1037162519542,283.5401206178766,1,2025
32261728,40936,351881,199671,2013-12-31,446.84561092171424,593.1955832606983,202.3264688566476,0,1663
29508917,-101820,260231,133565,2013-12-31,365.4654566439898,510.1284152054265,-319.09246308867904,0,2825
29508917,5044,138176,19869,2014-12-31,140.95744038538726,371.7203249756462,71.02112361825881,0,3190
33047479,3933,452140,-76807,2014-09-30,-277.1407584603896,672.4135632183516,62.71363488110062,0,469
32260748,105757,258367,-164037,2013-12-31,-405.01481454386334,508.2981408582959,325.2030135161727,0,1672
16923605,-49527,2170296,410301,2013-09-30,640.5474221320386,1473.192451786256,-222.54662432847638,0,7487
32259987,1267223,9681483,-170852,2014-12-31,-413.3424730172306,3111.508155219909,1125.709998178927,0,2046
32259987,691311,6614578,-1438075,2013-12-31,-1199.1976484299826,2571.882190147908,831.4511410780551,0,1681
32259693,435983,2415754,750486,2013-12-31,866.3059505740451,1554.269603382888,660.2900877644613,0,1673
34619131,-234328.94161958568,748026,-241837,2013-12-31,-491.7692548340126,864.8849634488971,-484.0753470479422,1,531
32259685,72679,3665962,695007,2014-12-31,833.6707983370894,1914.6702065891138,269.59043009721245,0,2038
32259685,46675,3475907,622329,2013-12-31,788.8783176130524,1864.3784487061632,216.043977004683,0,1673
34617937,-242941,2632561,1538339,2014-12-31,1240.2979480753809,1622.5168720232157,-492.8904543608042,0,915
34617937,-420912,2468236,1781280,2013-12-31,1334.646020486331,1571.06206115481,-648.777311563837,0,550
32258581,62009,581377,551522,2014-06-30,742.6452719838725,762.480819430889,249.01606373886807,0,1846
32162975,101897,1198319,714789,2014-12-31,845.4519501426441,1094.6775781023377,319.213094969489,0,2045
32162282,148734,3949319,1737488,2014-12-31,1318.1380807790965,1987.2893599071072,385.6604724365721,0,2031
32162282,-131929,3444191,1588754,2013-12-31,1260.457853321562,1855.85317307162,-363.2203188149033,0,1666
32161871,-179043,1462347,1232377,2014-12-31,1110.124767762615,1209.2754028756228,-423.1347303164797,0,2044
29408696,-742415,1354010,-899053,2013-12-31,-948.1840538629618,1163.619353568855,-861.6350735665303,0,2890
32161332,-82855,1757914,396243,2014-12-31,629.4783554658571,1325.863492219316,-287.84544464000123,0,2044
32161332,496666,1638398,313388,2013-12-31,559.8106822846453,1279.9992187497617,704.7453440782706,0,1679
29408564,229235,472453,156464,2014-06-30,395.55530586758664,687.3521659236989,478.7849203974578,0,3035
32161049,-40105,879821,333595,2014-12-31,577.5768347155208,937.9877397919441,-200.26232796010336,0,2037
32161049,-56555,500282,289094,2013-12-31,537.6746227970965,707.3061571907882,-237.81295170784958,0,1672
32159834,-277886,205043,-472818,2013-12-31,-687.6176263011297,452.8167399732479,-527.1489353114545,0,1707
32159834,267965,611451,-204853,2014-12-31,-452.60689345170164,781.9533234151512,517.6533589188812,1,2072
31765927,106127,4890191,561905,2013-09-30,749.6032283815218,2211.377624920719,325.7713922369489,0,1827
12496389,-92974,256765,172135,2013-12-31,414.8915520952433,506.719843700639,-304.9163819803718,0,9196
